image_path,label,xmin,ymin,xmax,ymax
2.jp2,candida,4593,526,4616,546
2.jp2,candida,639,509,667,533
2.jp2,candida,1730,456,1742,469
2.jp2,candida,4649,421,4666,438
2.jp2,candida,514,417,529,431
2.jp2,candida,4475,400,4530,418
2.jp2,candida,4584,395,4620,407
2.jp2,candida,4416,390,4470,412
2.jp2,candida,1612,330,1623,339
2.jp2,candida,1565,330,1604,358
2.jp2,candida,1617,281,1658,317
2.jp2,candida,1670,239,1688,247
2.jp2,candida,774,224,791,244
2.jp2,candida,1646,214,1673,231
2.jp2,candida,745,176,779,212
2.jp2,candida,1627,174,1644,210
2.jp2,candida,1934,173,1949,199
2.jp2,candida,1902,167,1924,184
2.jp2,candida,801,151,827,180
2.jp2,candida,778,145,800,157
2.jp2,candida,707,126,768,195
2.jp2,candida,4553,119,4565,132
2.jp2,candida,3173,99,3194,113
2.jp2,candida,4779,82,4857,121
2.jp2,candida,3166,77,3176,95
2.jp2,candida,3239,76,3256,91
2.jp2,candida,3184,65,3238,111
2.jp2,candida,952,42,975,79
2.jp2,candida,4821,2,4838,15
2.jp2,candida,1036,0,1072,22
20.jp2,candida,2211,3240,2245,3264
20.jp2,candida,1678,3198,1697,3221
20.jp2,candida,1154,3076,1444,3264
20.jp2,candida,1298,3067,1322,3084
20.jp2,candida,1738,3034,1750,3049
20.jp2,candida,1660,3027,1672,3035
20.jp2,candida,2206,3020,2229,3053
20.jp2,candida,844,3014,858,3028
20.jp2,candida,2261,3009,2279,3022
20.jp2,candida,240,3008,258,3020
20.jp2,candida,2275,2964,2339,3002
20.jp2,candida,57,2951,809,3196
20.jp2,candida,2240,2950,2268,2968
20.jp2,candida,1635,2938,1652,2952
20.jp2,candida,3577,2936,3606,2968
20.jp2,candida,3606,2928,3616,2939
20.jp2,candida,1768,2923,1981,3085
20.jp2,candida,587,2914,611,2964
20.jp2,candida,3602,2904,3615,2922
20.jp2,candida,518,2898,569,2978
20.jp2,candida,3928,2896,3979,2941
20.jp2,candida,1205,2892,1228,2924
20.jp2,candida,627,2889,650,2943
20.jp2,candida,2702,2866,2808,2947
20.jp2,candida,257,2860,284,2877
20.jp2,candida,2035,2815,2079,2841
20.jp2,candida,3936,2812,3989,2871
20.jp2,candida,2654,2807,2671,2827
20.jp2,candida,2695,2804,2718,2827
20.jp2,candida,2800,2788,2846,2839
20.jp2,candida,2623,2755,2634,2777
20.jp2,candida,103,2744,121,2763
20.jp2,candida,2040,2734,2061,2759
20.jp2,candida,2607,2702,2686,2762
20.jp2,candida,2397,2702,2409,2715
20.jp2,candida,111,2650,280,3047
20.jp2,candida,3217,2614,3256,2662
20.jp2,candida,3242,2586,3251,2599
20.jp2,candida,2003,2577,2015,2595
20.jp2,candida,2644,2543,2669,2578
20.jp2,candida,3728,2536,3765,2587
20.jp2,candida,1852,2512,1890,2538
20.jp2,candida,3767,2500,3817,2551
20.jp2,candida,1556,2494,1564,2506
20.jp2,candida,3356,2493,3412,2592
20.jp2,candida,1897,2493,2188,2753
20.jp2,candida,3708,2486,3729,2535
20.jp2,candida,3380,2470,3435,2592
20.jp2,candida,3102,2456,3241,2634
20.jp2,candida,1488,2451,1649,2604
20.jp2,candida,2467,2442,2487,2465
20.jp2,candida,2376,2437,2415,2476
20.jp2,candida,2449,2428,2463,2447
20.jp2,candida,2449,2407,2463,2425
20.jp2,candida,2803,2398,2851,2446
20.jp2,candida,2178,2377,2623,2714
20.jp2,candida,1488,2371,1516,2422
20.jp2,candida,1514,2349,1526,2365
20.jp2,candida,2388,2344,2422,2380
20.jp2,candida,1628,2329,1719,2433
20.jp2,candida,1769,2307,1779,2320
20.jp2,candida,2164,2170,2284,2484
20.jp2,candida,2071,2132,2085,2143
20.jp2,candida,3164,2126,3207,2167
20.jp2,candida,1451,2060,1471,2088
20.jp2,candida,930,2000,944,2022
20.jp2,candida,2034,1960,2067,2010
20.jp2,candida,2058,1958,2071,1968
20.jp2,candida,2125,1908,2135,1919
20.jp2,candida,2730,1901,2739,1913
20.jp2,candida,2672,1882,2687,1902
20.jp2,candida,2143,1872,2171,1897
20.jp2,candida,2249,1838,2642,2051
20.jp2,candida,2490,1785,2505,1804
20.jp2,candida,3506,1761,3526,1806
20.jp2,candida,3456,1750,3492,1775
20.jp2,candida,2856,1727,2902,1763
20.jp2,candida,2773,1686,2800,1727
20.jp2,candida,2466,1678,2541,1768
20.jp2,candida,1954,1654,2029,1705
20.jp2,candida,1849,1640,1882,1673
20.jp2,candida,2713,1603,2734,1639
20.jp2,candida,1970,1594,2000,1608
20.jp2,candida,3676,1559,3687,1579
20.jp2,candida,2038,1521,2196,1619
20.jp2,candida,2093,1519,2109,1538
20.jp2,candida,3301,1500,3363,1533
20.jp2,candida,2084,1439,2137,1486
20.jp2,candida,2882,1419,2897,1438
20.jp2,candida,2702,1416,2728,1447
20.jp2,candida,3557,1412,3592,1433
20.jp2,candida,2014,1396,2039,1416
20.jp2,candida,3384,1338,3531,1511
20.jp2,candida,2820,1332,2894,1395
20.jp2,candida,2818,1320,2837,1331
20.jp2,candida,2644,1252,2681,1301
20.jp2,candida,2684,1224,2852,1327
20.jp2,candida,3327,1204,3344,1217
20.jp2,candida,2536,1171,2556,1212
20.jp2,candida,2878,1149,2966,1197
20.jp2,candida,2003,1064,2014,1077
20.jp2,candida,3006,1040,3022,1054
20.jp2,candida,2583,996,2598,1044
20.jp2,candida,2031,928,2148,1146
20.jp2,candida,1908,927,2868,1872
20.jp2,candida,2403,918,2412,934
20.jp2,candida,2586,907,2673,983
20.jp2,candida,2301,902,2326,947
20.jp2,candida,2624,884,2646,908
20.jp2,candida,3065,880,3077,900
20.jp2,candida,2834,854,2851,877
20.jp2,candida,2043,820,2112,899
20.jp2,candida,2922,819,2933,830
20.jp2,candida,1706,818,1723,835
20.jp2,candida,2146,809,2176,855
20.jp2,candida,2852,786,3328,1461
20.jp2,candida,2145,784,2158,800
20.jp2,candida,2190,772,2201,784
20.jp2,candida,2826,761,2852,778
20.jp2,candida,2914,758,2930,781
20.jp2,candida,3041,748,3055,775
20.jp2,candida,2940,742,2959,771
20.jp2,candida,2175,738,2187,750
20.jp2,candida,3276,686,3553,885
20.jp2,candida,3441,640,3475,659
20.jp2,candida,3720,629,3733,644
20.jp2,candida,2692,626,2702,638
20.jp2,candida,2067,626,2101,660
20.jp2,candida,2752,585,2763,599
20.jp2,candida,2906,579,2916,590
20.jp2,candida,2905,576,3033,707
20.jp2,candida,2742,564,2761,584
20.jp2,candida,2704,559,2734,590
20.jp2,candida,2541,553,2551,567
20.jp2,candida,2175,553,2436,750
20.jp2,candida,2746,537,2868,661
20.jp2,candida,2529,537,2679,731
20.jp2,candida,2557,528,2568,539
20.jp2,candida,3004,527,3035,549
20.jp2,candida,3494,512,3639,727
20.jp2,candida,2807,511,2821,524
20.jp2,candida,2643,495,2656,523
20.jp2,candida,2684,492,2706,507
20.jp2,candida,2451,486,2484,515
20.jp2,candida,2796,468,2847,520
20.jp2,candida,3134,460,3149,484
20.jp2,candida,2725,447,2741,484
20.jp2,candida,3096,444,3124,505
20.jp2,candida,1931,431,1989,518
20.jp2,candida,2637,424,2708,498
20.jp2,candida,3281,414,3297,430
20.jp2,candida,2874,396,2883,411
20.jp2,candida,1205,309,1218,337
20.jp2,candida,2240,294,2261,321
20.jp2,candida,2752,289,2768,304
20.jp2,candida,2853,275,3327,527
20.jp2,candida,2802,241,2827,262
20.jp2,candida,2776,232,2801,255
20.jp2,candida,3743,229,3788,263
20.jp2,candida,2378,166,2457,240
20.jp2,candida,2260,165,2354,317
20.jp2,candida,2074,134,2257,381
20.jp2,candida,2520,99,2613,175
20.jp2,candida,4672,86,4786,208
20.jp2,candida,2041,80,2091,147
20.jp2,candida,2915,68,2927,81
20.jp2,candida,2296,16,2366,95
20.jp2,candida,4516,0,4588,54
20.jp2,candida,3281,0,3511,206
23.jp2,candida,1771,3249,1821,3264
23.jp2,candida,4064,3226,4100,3251
23.jp2,candida,1689,3185,1723,3225
23.jp2,candida,4021,3183,4035,3194
23.jp2,candida,4041,3179,4052,3192
23.jp2,candida,1988,3156,2007,3179
23.jp2,candida,1656,3135,1700,3185
23.jp2,candida,1887,3039,1924,3097
23.jp2,candida,910,3012,953,3062
23.jp2,candida,2983,3005,2997,3024
23.jp2,candida,807,2997,886,3067
23.jp2,candida,2883,2994,2903,3006
23.jp2,candida,3018,2984,3108,3073
23.jp2,candida,1500,2979,1575,3037
23.jp2,candida,815,2912,825,2925
23.jp2,candida,1421,2874,1497,2982
23.jp2,candida,3713,2834,3732,2844
23.jp2,candida,2919,2829,2954,2858
23.jp2,candida,3292,2826,3304,2836
23.jp2,candida,719,2823,826,2936
23.jp2,candida,3665,2717,3749,2817
23.jp2,candida,3692,2703,3708,2715
23.jp2,candida,2113,2699,2123,2709
23.jp2,candida,3858,2695,3870,2708
23.jp2,candida,2135,2691,2171,2741
23.jp2,candida,2719,2684,2807,2760
23.jp2,candida,1007,2642,1390,2907
23.jp2,candida,3786,2638,3798,2649
23.jp2,candida,2018,2617,2109,2719
23.jp2,candida,2523,2615,2596,2665
23.jp2,candida,925,2600,957,2624
23.jp2,candida,2079,2593,2159,2664
23.jp2,candida,2940,2588,2973,2631
23.jp2,candida,935,2586,956,2599
23.jp2,candida,2153,2577,2176,2616
23.jp2,candida,877,2571,892,2583
23.jp2,candida,1777,2570,1816,2602
23.jp2,candida,3886,2555,3925,2579
23.jp2,candida,846,2553,870,2571
23.jp2,candida,818,2530,908,2571
23.jp2,candida,1797,2512,1843,2575
23.jp2,candida,1832,2506,1857,2548
23.jp2,candida,2146,2496,2258,2602
23.jp2,candida,3671,2481,3788,2570
23.jp2,candida,3749,2454,3800,2516
23.jp2,candida,1796,2451,1825,2504
23.jp2,candida,1828,2446,1839,2456
23.jp2,candida,1779,2441,1790,2459
23.jp2,candida,2065,2407,2075,2416
23.jp2,candida,1731,2389,1762,2410
23.jp2,candida,1680,2333,1727,2399
23.jp2,candida,4343,2314,4389,2352
23.jp2,candida,1712,2305,1720,2322
23.jp2,candida,2736,2242,3153,3059
23.jp2,candida,4532,2171,4572,2201
23.jp2,candida,4458,2139,4513,2182
23.jp2,candida,4281,2125,4295,2136
23.jp2,candida,4319,2121,4337,2130
23.jp2,candida,3224,2109,3247,2125
23.jp2,candida,4782,2083,4807,2102
23.jp2,candida,3161,2069,3183,2091
23.jp2,candida,3610,2013,3636,2032
23.jp2,candida,3117,1998,3130,2012
23.jp2,candida,4673,1986,4688,2000
23.jp2,candida,4650,1957,4677,1990
23.jp2,candida,4564,1940,4575,1953
23.jp2,candida,3026,1870,3046,1893
23.jp2,candida,3003,1847,3034,1868
23.jp2,candida,3493,1844,3514,1859
23.jp2,candida,2952,1795,2983,1831
23.jp2,candida,3283,1792,3311,1812
23.jp2,candida,3227,1765,3241,1780
23.jp2,candida,4581,1753,4602,1777
23.jp2,candida,4460,1733,4618,1897
23.jp2,candida,3833,1714,3866,1732
23.jp2,candida,3995,1697,4025,1733
23.jp2,candida,3208,1670,3225,1688
23.jp2,candida,2888,1668,2909,1711
23.jp2,candida,3342,1494,4219,2170
23.jp2,candida,4240,1446,4434,1706
23.jp2,candida,4623,1114,4633,1131
23.jp2,candida,4629,1080,4645,1099
23.jp2,candida,2581,1052,2649,1189
23.jp2,candida,4708,1019,4775,1125
23.jp2,candida,3713,950,3797,1032
23.jp2,candida,4216,917,4908,1469
23.jp2,candida,3884,916,4420,2009
23.jp2,candida,3770,823,3828,865
23.jp2,candida,3744,803,3758,816
23.jp2,candida,2552,737,2635,970
23.jp2,candida,3542,693,3564,714
23.jp2,candida,4102,644,4126,677
23.jp2,candida,2548,634,2605,740
23.jp2,candida,4126,616,4147,638
23.jp2,candida,3410,616,3444,664
23.jp2,candida,4491,438,4819,827
23.jp2,candida,4838,333,4894,386
23.jp2,candida,2334,301,2344,313
23.jp2,candida,4411,232,4622,368
23.jp2,candida,3264,0,3522,85
24.jp2,candida,3984,3256,4003,3264
24.jp2,candida,4649,3245,4661,3257
24.jp2,candida,4251,3245,4313,3264
24.jp2,candida,4728,3242,4782,3264
24.jp2,candida,4741,3231,4764,3244
24.jp2,candida,4614,3190,4644,3208
24.jp2,candida,4655,3187,4699,3228
24.jp2,candida,4210,3105,4244,3141
24.jp2,candida,4204,3055,4222,3065
24.jp2,candida,4610,3054,4715,3158
24.jp2,candida,4169,3032,4191,3050
24.jp2,candida,4017,2939,4047,2993
24.jp2,candida,3808,2522,3825,2546
24.jp2,candida,407,2518,426,2536
24.jp2,candida,3782,2511,3792,2520
24.jp2,candida,323,2504,338,2525
24.jp2,candida,593,2469,622,2506
24.jp2,candida,535,2434,609,2490
24.jp2,candida,304,2425,327,2461
24.jp2,candida,558,2416,575,2433
24.jp2,candida,606,2389,635,2448
24.jp2,candida,4079,2357,4095,2371
24.jp2,candida,309,2353,492,2628
24.jp2,candida,309,2334,331,2361
24.jp2,candida,3830,2330,3842,2341
24.jp2,candida,3692,2310,3730,2338
24.jp2,candida,3763,2304,3899,2498
24.jp2,candida,1377,2287,1460,2376
24.jp2,candida,3118,2274,3126,2290
24.jp2,candida,1381,2216,1399,2235
24.jp2,candida,2963,2213,3573,2631
24.jp2,candida,3780,2199,3844,2270
24.jp2,candida,3846,2192,3853,2206
24.jp2,candida,4092,2158,4110,2168
24.jp2,candida,3504,2154,3521,2183
24.jp2,candida,1306,2145,1336,2168
24.jp2,candida,1344,2140,1381,2182
24.jp2,candida,2475,2123,2486,2132
24.jp2,candida,4139,2117,4149,2136
24.jp2,candida,4879,2103,4904,2129
24.jp2,candida,4859,2098,4868,2110
24.jp2,candida,3117,2093,3127,2105
24.jp2,candida,3307,2068,3322,2092
24.jp2,candida,4225,2044,4248,2064
24.jp2,candida,4896,2026,4908,2090
24.jp2,candida,3353,2024,3406,2059
24.jp2,candida,2015,1985,2036,2017
24.jp2,candida,4635,1975,4657,1995
24.jp2,candida,250,1972,371,2340
24.jp2,candida,4875,1943,4908,2019
24.jp2,candida,3484,1940,3498,1965
24.jp2,candida,4072,1933,4096,1964
24.jp2,candida,2039,1915,2051,1927
24.jp2,candida,1562,1851,1583,1882
24.jp2,candida,4308,1848,4322,1860
24.jp2,candida,801,1839,830,1864
24.jp2,candida,3820,1823,4022,2053
24.jp2,candida,4129,1817,4334,2086
24.jp2,candida,413,1788,436,1821
24.jp2,candida,4271,1786,4299,1802
24.jp2,candida,1515,1776,1601,1842
24.jp2,candida,3724,1762,3850,1828
24.jp2,candida,3660,1728,3678,1741
24.jp2,candida,193,1724,220,1794
24.jp2,candida,1248,1718,1267,1732
24.jp2,candida,2448,1700,2457,1711
24.jp2,candida,1296,1693,1327,1716
24.jp2,candida,4775,1682,4794,1698
24.jp2,candida,1182,1676,1288,1771
24.jp2,candida,189,1676,200,1717
24.jp2,candida,4787,1673,4799,1683
24.jp2,candida,4803,1672,4816,1683
24.jp2,candida,2432,1658,2445,1692
24.jp2,candida,4156,1642,4213,1694
24.jp2,candida,950,1618,964,1632
24.jp2,candida,4591,1617,4610,1637
24.jp2,candida,4405,1572,4419,1593
24.jp2,candida,997,1544,1028,1587
24.jp2,candida,616,1537,651,1565
24.jp2,candida,1074,1534,1109,1563
24.jp2,candida,3916,1512,4908,3264
24.jp2,candida,278,1507,285,1520
24.jp2,candida,4455,1477,4466,1488
24.jp2,candida,2419,1471,2441,1498
24.jp2,candida,4174,1441,4253,1530
24.jp2,candida,1371,1420,1412,1467
24.jp2,candida,1560,1411,1602,1451
24.jp2,candida,785,1396,816,1413
24.jp2,candida,4882,1389,4908,1432
24.jp2,candida,4036,1388,4083,1415
24.jp2,candida,572,1384,869,1479
24.jp2,candida,1472,1380,1549,1436
24.jp2,candida,4091,1374,4121,1410
24.jp2,candida,4652,1328,4697,1396
24.jp2,candida,1526,1321,1552,1354
24.jp2,candida,4499,1309,4627,1529
24.jp2,candida,4665,1308,4682,1319
24.jp2,candida,4569,1296,4583,1314
24.jp2,candida,333,1290,393,1374
24.jp2,candida,4100,1250,4112,1264
24.jp2,candida,4770,1248,4908,1729
24.jp2,candida,4718,1236,4747,1259
24.jp2,candida,4846,1232,4858,1245
24.jp2,candida,4837,1227,4858,1240
24.jp2,candida,1853,1218,1870,1244
24.jp2,candida,3514,1200,3552,1230
24.jp2,candida,3892,1195,3951,1250
24.jp2,candida,3961,1183,4144,1288
24.jp2,candida,1410,1170,1609,1344
24.jp2,candida,1578,1151,1587,1164
24.jp2,candida,3878,1149,3924,1195
24.jp2,candida,3548,1133,3605,1164
24.jp2,candida,1606,1129,1680,1213
24.jp2,candida,3501,1128,3540,1184
24.jp2,candida,812,1121,888,1185
24.jp2,candida,4768,1115,4873,1189
24.jp2,candida,927,1095,941,1112
24.jp2,candida,885,1072,920,1105
24.jp2,candida,938,1061,957,1086
24.jp2,candida,3106,888,3126,898
24.jp2,candida,2602,887,2614,898
24.jp2,candida,3130,877,3292,925
24.jp2,candida,2730,875,2785,903
24.jp2,candida,2972,869,3011,896
24.jp2,candida,2790,869,2823,896
24.jp2,candida,3359,861,3398,883
24.jp2,candida,3450,849,3472,890
24.jp2,candida,3974,725,4041,754
24.jp2,candida,748,343,775,372
24.jp2,candida,4137,0,4908,1184
3.jp2,candida,1459,3241,1486,3264
3.jp2,candida,2466,3216,2483,3230
3.jp2,candida,1479,3215,1513,3254
3.jp2,candida,3237,3190,3248,3198
3.jp2,candida,1010,3187,1031,3202
3.jp2,candida,510,3162,531,3181
3.jp2,candida,533,3153,548,3162
3.jp2,candida,3254,3141,3296,3166
3.jp2,candida,3299,3129,3328,3157
3.jp2,candida,3085,3126,3094,3138
3.jp2,candida,3343,3113,3355,3128
3.jp2,candida,4651,3078,4680,3108
3.jp2,candida,4616,3076,4645,3102
3.jp2,candida,4621,3062,4651,3075
3.jp2,candida,4629,3018,4659,3055
3.jp2,candida,4538,3005,4546,3016
3.jp2,candida,3329,2983,3380,3089
3.jp2,candida,2327,2954,2343,2961
3.jp2,candida,2541,2949,2556,2965
3.jp2,candida,3279,2943,3300,2978
3.jp2,candida,4346,2925,4370,2945
3.jp2,candida,3313,2917,3330,2931
3.jp2,candida,4384,2913,4394,2925
3.jp2,candida,3924,2904,3968,2935
3.jp2,candida,4353,2841,4408,2913
3.jp2,candida,4092,2819,4131,2843
3.jp2,candida,435,2802,446,2817
3.jp2,candida,651,2779,662,2793
3.jp2,candida,632,2766,645,2779
3.jp2,candida,820,2759,838,2782
3.jp2,candida,731,2725,747,2759
3.jp2,candida,2001,2710,2025,2736
3.jp2,candida,2100,2673,2151,2705
3.jp2,candida,3046,2617,3058,2627
3.jp2,candida,2456,2592,2465,2629
3.jp2,candida,1567,2563,1589,2583
3.jp2,candida,8,2559,23,2567
3.jp2,candida,4234,2507,4262,2595
3.jp2,candida,2400,2458,2443,2508
3.jp2,candida,4029,2451,4043,2460
3.jp2,candida,1804,2443,1824,2463
3.jp2,candida,1363,2419,1376,2431
3.jp2,candida,212,2407,223,2424
3.jp2,candida,840,2402,855,2419
3.jp2,candida,1361,2398,1380,2414
3.jp2,candida,662,2382,673,2395
3.jp2,candida,198,2379,221,2401
3.jp2,candida,1546,2329,1571,2357
3.jp2,candida,4303,2320,4327,2348
3.jp2,candida,3967,2292,3984,2302
3.jp2,candida,1675,2275,1707,2319
3.jp2,candida,1853,2211,1868,2224
3.jp2,candida,1617,2178,1653,2216
3.jp2,candida,2027,2121,2065,2160
3.jp2,candida,2073,2102,2085,2116
3.jp2,candida,1267,2091,1292,2113
3.jp2,candida,1070,2083,1106,2125
3.jp2,candida,1680,2064,1701,2079
3.jp2,candida,1171,2034,1193,2061
3.jp2,candida,1415,2010,1434,2028
3.jp2,candida,3845,2003,3858,2015
3.jp2,candida,1492,1991,1501,2001
3.jp2,candida,4025,1950,4047,1961
3.jp2,candida,391,1936,410,1955
3.jp2,candida,4301,1885,4312,1899
3.jp2,candida,1264,1871,1288,1903
3.jp2,candida,1156,1857,1187,1885
3.jp2,candida,3686,1853,3696,1862
3.jp2,candida,1297,1834,1314,1846
3.jp2,candida,1453,1818,1475,1836
3.jp2,candida,3663,1809,3672,1819
3.jp2,candida,4545,1789,4563,1810
3.jp2,candida,4012,1769,4028,1782
3.jp2,candida,976,1762,1027,1792
3.jp2,candida,1457,1747,1504,1816
3.jp2,candida,1492,1745,1504,1757
3.jp2,candida,1354,1740,1419,1795
3.jp2,candida,661,1734,675,1748
3.jp2,candida,840,1703,860,1723
3.jp2,candida,850,1677,861,1694
3.jp2,candida,1791,1673,1858,1697
3.jp2,candida,859,1634,874,1649
3.jp2,candida,1033,1629,1050,1646
3.jp2,candida,1703,1615,1774,1661
3.jp2,candida,1709,1602,1725,1610
3.jp2,candida,1238,1582,1252,1600
3.jp2,candida,1744,1579,1797,1636
3.jp2,candida,4123,1562,4141,1573
3.jp2,candida,1183,1557,1195,1572
3.jp2,candida,1268,1545,1279,1559
3.jp2,candida,1543,1541,1663,1588
3.jp2,candida,2214,1532,2226,1544
3.jp2,candida,3917,1514,3942,1527
3.jp2,candida,2006,1487,2028,1510
3.jp2,candida,1639,1473,1659,1503
3.jp2,candida,975,1446,994,1466
3.jp2,candida,1483,1438,1581,1552
3.jp2,candida,1405,1423,1425,1446
3.jp2,candida,3745,1410,3755,1429
3.jp2,candida,1786,1403,1799,1418
3.jp2,candida,1840,1402,1861,1427
3.jp2,candida,540,1365,553,1375
3.jp2,candida,2085,1342,2097,1353
3.jp2,candida,2489,1336,2506,1353
3.jp2,candida,3671,1315,3679,1325
3.jp2,candida,2462,1313,2476,1330
3.jp2,candida,2427,1307,2447,1331
3.jp2,candida,4287,1297,4317,1321
3.jp2,candida,3723,1295,3741,1394
3.jp2,candida,3716,1286,3726,1321
3.jp2,candida,2151,1282,2172,1301
3.jp2,candida,3417,1253,3426,1262
3.jp2,candida,1119,1215,1129,1234
3.jp2,candida,3918,1176,3934,1199
3.jp2,candida,2618,1175,2632,1190
3.jp2,candida,3562,1155,3577,1167
3.jp2,candida,3445,1140,3455,1151
3.jp2,candida,4587,1136,4597,1148
3.jp2,candida,782,1122,812,1162
3.jp2,candida,1849,1112,2029,1171
3.jp2,candida,2105,1057,2120,1066
3.jp2,candida,1474,1051,1484,1077
3.jp2,candida,2130,1046,2188,1082
3.jp2,candida,3400,1041,3419,1058
3.jp2,candida,1569,1041,1578,1050
3.jp2,candida,2745,1040,2765,1064
3.jp2,candida,1511,1032,1524,1044
3.jp2,candida,1446,1028,1457,1041
3.jp2,candida,2777,1021,2802,1041
3.jp2,candida,1461,1018,1470,1030
3.jp2,candida,4039,1003,4059,1024
3.jp2,candida,3760,999,3768,1020
3.jp2,candida,1633,975,1651,993
3.jp2,candida,1458,974,1494,997
3.jp2,candida,2944,973,2959,987
3.jp2,candida,1413,947,1432,966
3.jp2,candida,1519,941,1545,961
3.jp2,candida,1611,938,1620,947
3.jp2,candida,2317,927,2364,935
3.jp2,candida,2195,925,2281,972
3.jp2,candida,2287,922,2724,1078
3.jp2,candida,1383,915,1406,938
3.jp2,candida,1659,913,1670,936
3.jp2,candida,2968,907,2989,948
3.jp2,candida,1816,900,1825,912
3.jp2,candida,1768,864,1779,884
3.jp2,candida,2980,849,3000,882
3.jp2,candida,1417,843,1432,858
3.jp2,candida,2991,833,3001,844
3.jp2,candida,4468,818,4475,831
3.jp2,candida,3425,811,3442,822
3.jp2,candida,3070,797,3081,807
3.jp2,candida,1370,787,1394,818
3.jp2,candida,3094,777,3111,791
3.jp2,candida,4865,737,4879,752
3.jp2,candida,3947,729,3956,739
3.jp2,candida,3615,716,3628,731
3.jp2,candida,1665,712,1707,746
3.jp2,candida,4068,699,4091,712
3.jp2,candida,1623,683,1630,695
3.jp2,candida,4099,682,4110,693
3.jp2,candida,1073,664,1090,688
3.jp2,candida,881,654,892,669
3.jp2,candida,4475,646,4489,665
3.jp2,candida,3102,644,3110,659
3.jp2,candida,3143,592,3162,612
3.jp2,candida,4718,581,4744,597
3.jp2,candida,1162,555,1182,567
3.jp2,candida,2430,548,2442,557
3.jp2,candida,3821,529,3839,545
3.jp2,candida,1134,518,1153,536
3.jp2,candida,1181,515,1207,552
3.jp2,candida,604,512,644,540
3.jp2,candida,1881,456,1894,472
3.jp2,candida,1552,443,1575,465
3.jp2,candida,1827,439,1842,456
3.jp2,candida,1657,432,1698,466
3.jp2,candida,1700,423,1793,449
3.jp2,candida,1338,423,1352,461
3.jp2,candida,1595,415,1640,462
3.jp2,candida,1594,399,1603,414
3.jp2,candida,1253,381,1294,394
3.jp2,candida,1507,361,1525,369
3.jp2,candida,1305,355,1368,422
3.jp2,candida,3962,349,3975,369
3.jp2,candida,4199,328,4215,336
3.jp2,candida,1538,323,1548,334
3.jp2,candida,1903,310,2016,437
3.jp2,candida,1288,309,1301,332
3.jp2,candida,3968,307,3993,319
3.jp2,candida,1995,271,2000,288
3.jp2,candida,1628,254,1646,268
3.jp2,candida,1579,219,1639,344
3.jp2,candida,1654,213,1665,227
3.jp2,candida,1797,208,1877,228
3.jp2,candida,1280,206,1309,276
3.jp2,candida,1330,204,1367,269
3.jp2,candida,1885,195,2007,235
3.jp2,candida,1624,189,1632,199
3.jp2,candida,2100,188,2118,199
3.jp2,candida,1534,188,1551,212
3.jp2,candida,1286,188,1297,199
3.jp2,candida,1477,186,1501,199
3.jp2,candida,1679,177,1792,210
3.jp2,candida,1914,166,1945,189
3.jp2,candida,1644,164,1665,184
3.jp2,candida,2052,156,2061,169
3.jp2,candida,1299,151,1319,189
3.jp2,candida,1239,148,1283,201
3.jp2,candida,1338,143,1364,171
3.jp2,candida,1452,140,1489,156
3.jp2,candida,1888,123,1979,169
3.jp2,candida,1359,114,1370,131
